ClientId;DataExtracao;Score_Credito;Estado;GÃªnero;Idade;Tempo_Cliente;limite_credito_mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade;sum_pedidos_acumulado;DataUltimaTransacao;churn
348557;30/06/2019;703;Rio de Janeiro;Feminino;45;1;0.;1;1;0;761.6;04/07/2019;1
348558;30/06/2019;491;Minas Gerais;Masculino;19;2;1,258.6;1;0;0;540.38;26/10/2019;0
348559;30/06/2019;584;São Paulo;Masculino;49;8;1,727.13;1;1;0;474.42;10/10/2019;0
348560;30/06/2019;810;São Paulo;Feminino;51;5;0.;2;0;1;768.85;30/10/2019;0
348561;30/06/2019;745;Rio de Janeiro;Feminino;59;8;0.;1;1;1;150.52;10/10/2019;0
348562;30/06/2019;625;São Paulo;Feminino;39;3;1,307.87;1;0;1;505.48;12/10/2019;0
348563;30/06/2019;535;São Paulo;Feminino;29;2;1,123.67;1;1;0;773.46;15/10/2019;0
348564;30/06/2019;729;Rio de Janeiro;Feminino;45;7;910.91;2;1;0;296.39;01/10/2019;0
348565;30/06/2019;655;São Paulo;Feminino;26;7;1,061.98;1;0;1;133.42;30/10/2019;0
348566;30/06/2019;751;São Paulo;Masculino;47;5;1,426.7;2;1;0;678.17;02/10/2019;0
348567;30/06/2019;525;São Paulo;Masculino;33;1;1,128.33;1;0;1;729.91;17/10/2019;0
348568;30/06/2019;532;São Paulo;Feminino;40;5;0.;2;0;1;737.92;21/10/2019;0
348569;30/06/2019;696;Rio de Janeiro;Feminino;43;4;0.;2;1;1;276.69;11/10/2019;0
348570;30/06/2019;786;Minas Gerais;Feminino;32;2;1,043.36;2;0;0;248.17;20/10/2019;0
348571;30/06/2019;580;São Paulo;Masculino;55;6;1,043.06;1;0;1;732.29;16/10/2019;0
348572;30/06/2019;596;Minas Gerais;Masculino;47;5;1,401.87;2;1;1;726.3;16/10/2019;0
348573;30/06/2019;683;São Paulo;Masculino;39;4;0.;2;1;0;715.49;04/10/2019;0
348574;30/06/2019;747;São Paulo;Feminino;45;1;1,149.59;1;1;0;789.01;01/07/2019;1
348575;30/06/2019;602;São Paulo;Masculino;33;5;1,647.04;1;0;1;752.98;18/07/2019;1
348576;30/06/2019;779;São Paulo;Masculino;62;10;1,190.97;1;0;1;487.41;23/10/2019;0
348577;30/06/2019;551;São Paulo;Masculino;31;1;0.;2;1;1;771.27;16/10/2019;0
348578;30/06/2019;666;São Paulo;Masculino;47;2;0.;1;1;0;146.03;07/07/2019;1
348579;30/06/2019;526;Rio de Janeiro;Masculino;30;8;0.;1;1;0;151.05;04/10/2019;0
348580;30/06/2019;849;São Paulo;Feminino;41;9;1,154.65;1;1;0;429.89;11/10/2019;0
348581;30/06/2019;471;São Paulo;Feminino;27;4;0.;2;1;0;511.01;03/10/2019;0
348582;30/06/2019;628;Rio de Janeiro;Masculino;43;3;1,849.27;1;1;0;512.24;10/10/2019;0
348583;30/06/2019;674;Minas Gerais;Masculino;43;8;859.58;2;1;0;36.49;24/10/2019;0
348584;30/06/2019;797;São Paulo;Masculino;32;10;1,140.85;1;0;1;524.09;06/10/2019;0
348585;30/06/2019;590;Rio de Janeiro;Feminino;29;2;1,669.31;2;1;0;510.37;04/10/2019;0
348586;30/06/2019;588;São Paulo;Feminino;27;8;0.;1;1;0;83.61;28/10/2019;0
348587;30/06/2019;577;São Paulo;Masculino;29;7;0.;2;1;1;231.14;04/10/2019;0
348588;30/06/2019;571;São Paulo;Feminino;38;6;1,071.94;2;0;0;162.35;20/10/2019;0
348589;30/06/2019;680;São Paulo;Masculino;36;3;1,162.75;1;1;1;265.82;28/10/2019;0
348590;30/06/2019;648;Rio de Janeiro;Feminino;27;7;0.;2;1;1;679.42;12/10/2019;0
348591;30/06/2019;618;São Paulo;Masculino;39;2;910.69;1;1;0;110.74;03/10/2019;0
348592;30/06/2019;648;Minas Gerais;Masculino;41;5;1,230.49;1;0;1;21.11;07/10/2019;0
348593;30/06/2019;759;São Paulo;Feminino;39;6;0.;2;1;1;585.41;18/10/2019;0
348594;30/06/2019;585;São Paulo;Masculino;40;7;0.;2;0;0;608.99;23/10/2019;0
348595;30/06/2019;774;São Paulo;Feminino;42;3;1,377.82;1;0;0;830.48;25/10/2019;0
348596;30/06/2019;697;Minas Gerais;Feminino;48;2;1,081.29;2;1;1;433.1;08/10/2019;0
348597;30/06/2019;605;Rio de Janeiro;Masculino;39;10;1,053.18;2;1;0;575.09;30/10/2019;0
348598;30/06/2019;676;São Paulo;Masculino;20;1;805.7;1;0;0;285.92;01/10/2019;0
348599;30/06/2019;678;São Paulo;Feminino;22;4;1,748.53;1;1;1;117.29;29/10/2019;0
348600;30/06/2019;495;Rio de Janeiro;Feminino;45;3;891.59;3;1;0;563.21;03/09/2019;1
348601;30/06/2019;787;São Paulo;Feminino;85;10;0.;2;1;1;485.57;17/10/2019;0
348602;30/06/2019;770;São Paulo;Masculino;36;2;898.;1;1;1;441.34;08/10/2019;0
348603;30/06/2019;817;Minas Gerais;Masculino;45;9;1,012.08;1;0;0;367.55;28/07/2019;1
348604;30/06/2019;659;São Paulo;Masculino;43;1;1,060.86;2;1;0;112.09;26/10/2019;0
348605;30/06/2019;693;São Paulo;Masculino;21;1;0.;2;1;1;14.56;22/10/2019;0
348606;30/06/2019;744;São Paulo;Masculino;47;9;0.;2;1;0;471.51;12/10/2019;0
348607;30/06/2019;829;Rio de Janeiro;Feminino;26;8;1,014.4;2;1;1;80.52;26/10/2019;0
348608;30/06/2019;716;São Paulo;Masculino;38;4;0.;2;1;0;790.33;20/10/2019;0
348609;30/06/2019;671;São Paulo;Masculino;34;7;1,066.04;2;1;1;109.95;14/10/2019;0
348610;30/06/2019;835;Minas Gerais;Feminino;29;10;1,304.2;2;0;0;442.82;25/10/2019;0
348611;30/06/2019;636;São Paulo;Feminino;38;1;0.;1;1;0;187.56;25/10/2019;0
348612;30/06/2019;649;Rio de Janeiro;Masculino;29;2;450.22;1;1;1;722.9;17/10/2019;0
348613;30/06/2019;621;Minas Gerais;Masculino;27;1;742.98;1;1;1;219.09;04/10/2019;0
348614;30/06/2019;658;Minas Gerais;Feminino;31;3;1,330.03;1;0;1;609.75;25/09/2019;1
348615;30/06/2019;784;Rio de Janeiro;Masculino;48;7;0.;2;1;1;760.87;16/10/2019;0
348616;30/06/2019;783;Rio de Janeiro;Feminino;37;1;1,366.9;1;1;0;824.54;24/10/2019;0
348617;30/06/2019;615;São Paulo;Masculino;32;4;0.;2;1;1;25.94;27/10/2019;0
348618;30/06/2019;791;São Paulo;Feminino;44;5;0.;2;1;1;516.57;25/08/2019;1
348619;30/06/2019;762;São Paulo;Masculino;53;1;1,025.2;1;1;1;709.15;04/10/2019;0
348620;30/06/2019;607;São Paulo;Masculino;35;2;0.;2;1;1;475.79;18/10/2019;0
348621;30/06/2019;601;São Paulo;Feminino;34;5;0.;2;1;0;112.59;05/10/2019;0
348622;30/06/2019;540;Rio de Janeiro;Masculino;67;1;883.82;1;0;1;247.74;05/10/2019;0
348623;30/06/2019;812;São Paulo;Masculino;44;4;1,150.49;2;1;0;687.66;03/10/2019;0
348624;30/06/2019;685;São Paulo;Masculino;58;1;1,047.97;1;1;1;642.42;22/10/2019;0
348625;30/06/2019;680;São Paulo;Masculino;33;1;1,230.82;1;1;0;562.34;04/10/2019;0
348626;30/06/2019;680;Rio de Janeiro;Feminino;58;8;0.;2;1;1;273.79;19/10/2019;0
348627;30/06/2019;631;São Paulo;Feminino;33;8;0.;2;0;0;489.06;05/10/2019;0
348628;30/06/2019;569;São Paulo;Feminino;43;7;0.;2;1;1;323.76;27/10/2019;0
348629;30/06/2019;584;Minas Gerais;Masculino;33;3;883.11;2;1;1;740.21;17/10/2019;0
348630;30/06/2019;582;São Paulo;Feminino;40;9;0.;3;1;1;253.98;12/10/2019;0
348631;30/06/2019;609;São Paulo;Masculino;32;7;718.72;1;1;1;633.02;01/10/2019;0
348632;30/06/2019;506;Rio de Janeiro;Masculino;35;6;1,100.47;2;1;0;109.66;29/10/2019;0
348633;30/06/2019;503;São Paulo;Masculino;42;8;1,044.3;1;1;1;614.82;20/10/2019;0
348634;30/06/2019;503;São Paulo;Feminino;28;5;0.;2;1;0;524.66;12/10/2019;0
348635;30/06/2019;806;Minas Gerais;Masculino;31;10;1,386.54;1;1;0;795.01;16/10/2019;0
348636;30/06/2019;653;São Paulo;Feminino;31;7;1,025.75;1;1;1;46.01;24/10/2019;0
348637;30/06/2019;666;São Paulo;Masculino;43;7;1,377.81;2;1;1;496.25;22/09/2019;1
348638;30/06/2019;674;Rio de Janeiro;Masculino;32;2;0.;2;1;0;585.75;06/10/2019;0
348639;30/06/2019;798;São Paulo;Masculino;32;7;0.;2;0;1;157.22;19/10/2019;0
348640;30/06/2019;740;São Paulo;Feminino;30;8;1,052.1;1;1;0;7.72;12/10/2019;0
348641;30/06/2019;531;Minas Gerais;Feminino;32;0;1,095.7;2;1;1;716.87;25/10/2019;0
348642;30/06/2019;614;Minas Gerais;Feminino;44;6;1,187.16;1;1;0;556.63;02/07/2019;1
348643;30/06/2019;556;São Paulo;Masculino;35;10;0.;2;1;1;803.13;09/10/2019;0
348644;30/06/2019;678;Minas Gerais;Feminino;43;2;1,533.93;2;1;1;807.62;09/10/2019;0
348645;30/06/2019;587;Minas Gerais;Masculino;33;6;1,326.03;1;1;0;232.4;10/10/2019;0
348646;30/06/2019;527;Rio de Janeiro;Feminino;36;6;0.;2;1;1;426.17;13/10/2019;0
348647;30/06/2019;757;Minas Gerais;Feminino;34;1;1,293.98;2;0;0;187.36;03/10/2019;0
348648;30/06/2019;468;Rio de Janeiro;Masculino;28;3;0.;2;1;0;711.09;29/10/2019;0
348649;30/06/2019;693;São Paulo;Masculino;29;2;1,513.53;1;0;0;821.44;11/10/2019;0
348650;30/06/2019;483;São Paulo;Feminino;44;5;1,368.36;1;1;0;801.5;21/09/2019;1
348651;30/06/2019;466;São Paulo;Masculino;40;4;915.92;1;1;0;588.38;29/07/2019;1
348652;30/06/2019;770;São Paulo;Feminino;30;8;0.;2;1;0;418.99;16/10/2019;0
348653;30/06/2019;734;São Paulo;Feminino;54;3;0.;1;1;0;545.02;13/09/2019;1
348654;30/06/2019;716;São Paulo;Feminino;22;8;0.;2;1;1;385.86;12/10/2019;0
348655;30/06/2019;439;São Paulo;Masculino;36;2;1,655.36;2;1;1;516.49;14/10/2019;0
348656;30/06/2019;538;Minas Gerais;Masculino;25;5;624.83;1;1;1;428.16;30/10/2019;0
348657;30/06/2019;743;São Paulo;Masculino;40;8;681.56;1;1;0;395.32;08/10/2019;0
348658;30/06/2019;734;Rio de Janeiro;Feminino;43;3;558.53;2;0;1;395.05;22/07/2019;1
348659;30/06/2019;656;São Paulo;Masculino;37;2;0.;2;0;1;282.67;16/10/2019;0
348660;30/06/2019;666;São Paulo;Feminino;31;2;795.89;1;0;0;16.88;17/10/2019;0
348661;30/06/2019;627;Rio de Janeiro;Masculino;41;5;1,008.81;1;0;1;561.11;14/10/2019;0
348662;30/06/2019;480;Minas Gerais;Feminino;25;3;1,743.3;2;0;0;756.86;20/10/2019;0
348663;30/06/2019;792;São Paulo;Masculino;19;7;1,433.91;1;1;0;138.68;30/10/2019;0
348664;30/06/2019;613;Minas Gerais;Masculino;59;8;914.16;1;0;0;116.52;04/09/2019;1
348665;30/06/2019;476;Minas Gerais;Masculino;30;3;1,343.66;1;1;0;284.76;26/10/2019;0
348666;30/06/2019;539;São Paulo;Feminino;24;3;0.;2;1;1;825.67;16/10/2019;0
348667;30/06/2019;696;Rio de Janeiro;Masculino;60;8;887.87;1;1;1;820.24;20/10/2019;0
348668;30/06/2019;810;Minas Gerais;Masculino;35;3;968.14;2;1;1;502.13;13/10/2019;0
348669;30/06/2019;763;Minas Gerais;Masculino;32;9;1,606.8;1;1;0;128.69;17/10/2019;0
348670;30/06/2019;640;São Paulo;Feminino;29;3;0.;2;1;0;11.43;16/10/2019;0
348671;30/06/2019;655;São Paulo;Feminino;47;10;0.;2;1;0;699.08;30/10/2019;0
348672;30/06/2019;526;Minas Gerais;Masculino;31;5;1,455.37;1;1;0;551.69;23/10/2019;0
348673;30/06/2019;678;São Paulo;Feminino;28;4;0.;2;1;1;601.76;26/08/2019;1
348674;30/06/2019;554;São Paulo;Feminino;45;6;0.;2;1;1;755.02;23/10/2019;0
348675;30/06/2019;597;Rio de Janeiro;Feminino;30;2;1,193.7;1;1;1;761.36;10/09/2019;1
348676;30/06/2019;560;Rio de Janeiro;Feminino;28;1;0.;2;1;1;503.67;20/10/2019;0
348677;30/06/2019;850;Minas Gerais;Feminino;47;10;1,343.82;1;0;0;111.72;25/09/2019;1
348678;30/06/2019;546;Minas Gerais;Feminino;74;8;1,148.89;2;1;1;278.05;14/09/2019;1
348679;30/06/2019;623;Minas Gerais;Masculino;42;1;1,493.32;2;1;0;420.14;11/10/2019;0
348680;30/06/2019;698;São Paulo;Feminino;40;7;1,050.62;3;1;0;449.23;24/09/2019;1
348681;30/06/2019;620;São Paulo;Masculino;32;7;0.;2;1;1;144.44;16/10/2019;0
348682;30/06/2019;619;São Paulo;Feminino;40;10;0.;1;1;1;612.89;23/08/2019;1
348683;30/06/2019;561;São Paulo;Masculino;21;4;0.;1;1;1;153.93;02/10/2019;0
348684;30/06/2019;753;São Paulo;Feminino;39;7;1,550.63;1;1;1;68.59;09/10/2019;0
348685;30/06/2019;721;Rio de Janeiro;Masculino;43;3;887.98;1;0;0;190.04;22/10/2019;0
348686;30/06/2019;451;São Paulo;Masculino;33;6;0.;2;1;0;770.64;22/10/2019;0
348687;30/06/2019;680;Minas Gerais;Feminino;51;5;1,431.4;1;0;0;199.15;14/07/2019;1
348688;30/06/2019;590;Rio de Janeiro;Feminino;23;7;0.;2;1;0;819.96;12/10/2019;0
348689;30/06/2019;634;Minas Gerais;Masculino;27;3;1,070.28;1;1;0;722.61;21/10/2019;0
348690;30/06/2019;676;São Paulo;Masculino;29;4;1,407.21;1;1;0;150.92;11/10/2019;0
348691;30/06/2019;642;São Paulo;Masculino;30;8;809.65;2;1;0;728.08;09/10/2019;0
348692;30/06/2019;760;São Paulo;Masculino;39;6;1,785.85;1;1;0;279.71;20/07/2019;1
348693;30/06/2019;736;Rio de Janeiro;Feminino;26;4;1,358.89;1;1;1;690.38;10/10/2019;0
348694;30/06/2019;656;São Paulo;Masculino;43;7;1,349.2;1;1;0;811.22;30/10/2019;0
348695;30/06/2019;776;Minas Gerais;Masculino;33;8;1,151.3;1;0;0;539.69;09/08/2019;1
348696;30/06/2019;832;Rio de Janeiro;Feminino;34;6;1,381.9;2;0;1;610.46;16/10/2019;0
348697;30/06/2019;631;Minas Gerais;Masculino;37;9;1,315.19;2;1;1;215.63;30/10/2019;0
348698;30/06/2019;795;Rio de Janeiro;Feminino;56;5;0.;1;1;0;147.58;13/08/2019;1
348699;30/06/2019;648;Minas Gerais;Feminino;39;3;1,269.36;2;0;1;241.65;07/10/2019;0
348700;30/06/2019;615;São Paulo;Masculino;39;4;1,337.07;1;1;1;450.64;02/10/2019;0
348701;30/06/2019;682;São Paulo;Feminino;27;1;978.93;1;1;0;692.27;08/10/2019;0
348702;30/06/2019;694;São Paulo;Masculino;34;5;1,279.;1;1;0;423.91;20/10/2019;0
348703;30/06/2019;694;São Paulo;Masculino;37;10;1,438.35;1;0;1;138.86;23/10/2019;0
348704;30/06/2019;607;São Paulo;Masculino;44;0;0.;2;1;1;338.08;21/10/2019;0
348705;30/06/2019;664;São Paulo;Masculino;48;10;0.;1;1;0;584.05;11/09/2019;1
348706;30/06/2019;756;São Paulo;Masculino;60;2;0.;1;1;1;693.81;22/07/2019;1
348707;30/06/2019;645;São Paulo;Feminino;40;3;1,295.97;1;1;1;430.14;23/10/2019;0
348708;30/06/2019;653;Rio de Janeiro;Masculino;30;4;0.;2;1;0;503.07;15/10/2019;0
348709;30/06/2019;710;Minas Gerais;Feminino;24;2;1,104.07;2;0;0;65.97;27/09/2019;1
348710;30/06/2019;697;São Paulo;Feminino;76;7;0.;2;0;1;786.55;09/10/2019;0
348711;30/06/2019;619;Minas Gerais;Feminino;41;8;1,420.16;2;1;0;476.35;13/10/2019;0
348712;30/06/2019;648;Rio de Janeiro;Masculino;55;1;813.7;1;0;1;756.39;14/10/2019;0
348713;30/06/2019;482;Minas Gerais;Feminino;48;2;693.29;1;0;0;427.67;25/07/2019;1
348714;30/06/2019;548;São Paulo;Feminino;28;8;1,167.56;2;1;1;660.77;10/07/2019;1
348715;30/06/2019;752;Rio de Janeiro;Masculino;44;6;838.7;1;1;0;744.68;10/10/2019;0
348716;30/06/2019;648;São Paulo;Feminino;39;6;1,306.95;2;1;1;641.48;16/09/2019;1
348717;30/06/2019;643;Rio de Janeiro;Feminino;34;8;1,174.51;1;1;0;272.4;21/10/2019;0
348718;30/06/2019;573;Minas Gerais;Feminino;35;9;2,068.69;2;0;1;429.11;05/10/2019;0
348719;30/06/2019;686;São Paulo;Feminino;39;3;1,116.96;1;0;0;569.35;05/10/2019;0
348720;30/06/2019;644;São Paulo;Feminino;40;9;1,372.85;4;1;0;321.1;03/07/2019;1
348721;30/06/2019;702;São Paulo;Feminino;29;6;1,492.18;1;1;1;40.14;21/10/2019;0
348722;30/06/2019;652;São Paulo;Masculino;51;7;0.;2;0;1;181.23;20/10/2019;0
348723;30/06/2019;641;Rio de Janeiro;Masculino;32;7;0.;2;1;1;101.11;18/10/2019;0
348724;30/06/2019;692;Minas Gerais;Feminino;41;8;1,307.01;1;1;0;247.31;01/09/2019;1
348725;30/06/2019;574;Rio de Janeiro;Masculino;34;5;0.;2;0;0;117.79;01/10/2019;0
348726;30/06/2019;643;São Paulo;Feminino;31;3;1,679.49;1;1;0;596.51;21/10/2019;0
348727;30/06/2019;834;São Paulo;Masculino;23;4;1,312.55;1;1;0;84.16;25/10/2019;0
348728;30/06/2019;591;São Paulo;Masculino;28;5;0.;2;1;1;202.53;17/10/2019;0
348729;30/06/2019;470;Rio de Janeiro;Masculino;34;9;0.;2;0;1;370.89;28/10/2019;0
348730;30/06/2019;608;Rio de Janeiro;Masculino;34;7;866.56;1;0;1;249.54;17/10/2019;0
348731;30/06/2019;649;Minas Gerais;Feminino;37;8;1,147.37;1;1;1;444.4;21/07/2019;1
348732;30/06/2019;665;São Paulo;Feminino;38;5;0.;2;1;0;651.83;17/10/2019;0
348733;30/06/2019;651;São Paulo;Feminino;39;6;0.;1;1;0;100.74;10/10/2019;0
348734;30/06/2019;555;Minas Gerais;Masculino;62;4;1,198.17;1;0;1;181.28;29/07/2019;1
348735;30/06/2019;637;São Paulo;Feminino;48;7;1,308.07;2;1;1;550.02;23/07/2019;1
348736;30/06/2019;675;São Paulo;Feminino;49;0;0.;1;1;1;335.4;24/09/2019;1
348737;30/06/2019;677;Rio de Janeiro;Masculino;40;5;0.;2;1;0;370.61;10/10/2019;0
348738;30/06/2019;850;Minas Gerais;Feminino;35;2;809.32;1;0;0;52.67;24/07/2019;1
348739;30/06/2019;815;São Paulo;Feminino;56;3;0.;3;1;1;392.7;30/07/2019;1
348740;30/06/2019;665;Minas Gerais;Masculino;32;1;1,321.79;1;0;0;49.44;25/10/2019;0
348741;30/06/2019;485;São Paulo;Feminino;27;3;0.;2;1;0;589.37;29/10/2019;0
348742;30/06/2019;577;Rio de Janeiro;Masculino;43;6;0.;2;1;1;622.74;29/10/2019;0
348743;30/06/2019;586;São Paulo;Feminino;35;7;1,647.69;3;1;0;499.23;03/07/2019;1
348744;30/06/2019;722;Minas Gerais;Masculino;29;1;1,072.34;2;1;0;103.85;06/10/2019;0
348745;30/06/2019;528;São Paulo;Feminino;27;7;1,762.27;2;0;1;581.17;23/10/2019;0
348746;30/06/2019;542;São Paulo;Feminino;39;4;1,099.49;2;1;1;171.95;23/10/2019;0
348747;30/06/2019;552;São Paulo;Feminino;34;5;0.;2;1;1;5.63;19/10/2019;0
348748;30/06/2019;678;São Paulo;Feminino;60;10;1,177.39;1;1;0;614.54;24/09/2019;1
348749;30/06/2019;575;Rio de Janeiro;Feminino;37;9;1,332.92;1;1;0;463.23;28/10/2019;0
348750;30/06/2019;669;São Paulo;Feminino;43;1;1,604.75;1;1;1;399.85;16/10/2019;0
348751;30/06/2019;636;São Paulo;Masculino;43;6;0.;2;1;0;179.7;30/10/2019;0
348752;30/06/2019;667;Minas Gerais;Masculino;55;9;1,543.93;1;1;1;573.65;23/09/2019;1
348753;30/06/2019;652;Minas Gerais;Feminino;45;9;1,108.27;1;1;1;639.1;18/09/2019;1
348754;30/06/2019;637;Minas Gerais;Feminino;36;10;1,457.5;2;1;1;402.75;22/10/2019;0
348755;30/06/2019;516;Rio de Janeiro;Feminino;45;8;1,090.44;1;0;1;482.58;02/10/2019;0
348756;30/06/2019;801;São Paulo;Feminino;32;4;751.71;1;1;1;157.91;03/10/2019;0
348757;30/06/2019;692;São Paulo;Feminino;42;2;0.;2;1;0;605.1;19/10/2019;0
348758;30/06/2019;585;São Paulo;Feminino;28;6;1,057.96;1;1;1;171.75;28/10/2019;0
348759;30/06/2019;590;São Paulo;Masculino;32;5;0.;2;1;0;246.87;12/10/2019;0
348760;30/06/2019;554;Rio de Janeiro;Masculino;66;8;0.;2;1;1;486.45;05/10/2019;0
348761;30/06/2019;659;São Paulo;Feminino;49;1;0.;1;1;0;484.37;07/08/2019;1
348762;30/06/2019;690;São Paulo;Feminino;26;3;1,180.98;1;1;0;255.24;15/10/2019;0
348763;30/06/2019;697;Minas Gerais;Masculino;29;0;1,726.94;1;0;0;590.83;05/10/2019;0
348764;30/06/2019;610;São Paulo;Masculino;36;4;1,294.4;2;1;0;427.66;06/10/2019;0
348765;30/06/2019;599;Rio de Janeiro;Masculino;36;4;0.;2;0;0;55.04;23/10/2019;0
348766;30/06/2019;544;São Paulo;Masculino;23;1;964.71;1;1;0;148.13;15/10/2019;0
348767;30/06/2019;548;São Paulo;Feminino;46;1;0.;1;1;1;435.29;29/09/2019;1
348768;30/06/2019;635;Rio de Janeiro;Masculino;24;4;1,401.97;1;1;1;595.57;28/10/2019;0
348769;30/06/2019;722;São Paulo;Masculino;20;6;0.;2;1;0;814.53;04/10/2019;0
348770;30/06/2019;564;São Paulo;Feminino;33;4;1,359.46;1;1;0;263.21;29/10/2019;0
348771;30/06/2019;719;São Paulo;Masculino;69;3;0.;2;1;1;243.;04/10/2019;0
348772;30/06/2019;547;Minas Gerais;Masculino;50;3;812.9;3;0;1;740.61;28/07/2019;1
348773;30/06/2019;850;São Paulo;Feminino;42;8;0.;1;1;0;81.8;29/09/2019;1
348774;30/06/2019;515;Minas Gerais;Masculino;60;9;1,137.15;1;1;0;76.77;19/09/2019;1
348775;30/06/2019;667;Rio de Janeiro;Masculino;56;2;1,688.83;1;0;1;78.74;13/10/2019;0
348776;30/06/2019;607;Minas Gerais;Masculino;36;8;1,434.22;1;1;0;407.83;19/10/2019;0
348777;30/06/2019;525;São Paulo;Masculino;26;7;1,536.44;1;1;1;263.32;09/10/2019;0
348778;30/06/2019;606;Rio de Janeiro;Feminino;53;1;1,093.3;1;1;1;316.08;17/10/2019;0
348779;30/06/2019;686;Minas Gerais;Feminino;27;1;1,150.96;2;0;0;327.59;28/10/2019;0
348780;30/06/2019;611;São Paulo;Masculino;35;10;0.;1;1;1;98.33;27/08/2019;1
348781;30/06/2019;827;Rio de Janeiro;Masculino;46;1;1,832.76;1;1;1;56.08;24/10/2019;0
348782;30/06/2019;572;São Paulo;Masculino;33;9;681.94;1;1;0;83.33;17/10/2019;0
348783;30/06/2019;726;São Paulo;Feminino;32;8;0.;2;0;0;771.15;22/10/2019;0
348784;30/06/2019;579;Minas Gerais;Masculino;31;6;1,397.3;1;0;1;565.9;03/10/2019;0
348785;30/06/2019;598;Rio de Janeiro;Feminino;56;4;983.65;1;1;1;184.38;15/10/2019;0
348786;30/06/2019;663;São Paulo;Masculino;36;10;0.;2;1;0;568.12;28/10/2019;0
348787;30/06/2019;505;Minas Gerais;Feminino;37;10;1,224.54;2;1;1;219.56;01/10/2019;0
348788;30/06/2019;576;Minas Gerais;Masculino;30;7;1,321.74;2;0;0;390.7;24/10/2019;0
348789;30/06/2019;555;Rio de Janeiro;Feminino;24;2;0.;2;0;1;824.44;25/10/2019;0
348790;30/06/2019;524;São Paulo;Masculino;30;1;0.;2;1;0;528.39;05/10/2019;0
348791;30/06/2019;776;Rio de Janeiro;Masculino;39;2;1,043.49;1;0;0;331.26;16/10/2019;0
348792;30/06/2019;645;Minas Gerais;Feminino;41;2;1,388.81;1;1;0;541.4;21/08/2019;1
348793;30/06/2019;850;Minas Gerais;Feminino;32;0;1,169.69;1;0;0;729.56;26/10/2019;0
348794;30/06/2019;603;Minas Gerais;Masculino;35;1;1,053.46;2;1;1;543.25;12/10/2019;0
348795;30/06/2019;691;São Paulo;Masculino;26;9;1,366.23;1;1;0;638.45;11/10/2019;0
348796;30/06/2019;583;São Paulo;Feminino;29;10;0.;2;1;1;463.69;18/10/2019;0
348797;30/06/2019;584;São Paulo;Feminino;66;5;0.;1;1;0;206.47;12/09/2019;1
348798;30/06/2019;679;São Paulo;Feminino;33;6;0.;2;1;1;408.4;09/10/2019;0
348799;30/06/2019;646;São Paulo;Masculino;36;6;1,244.46;1;1;0;368.67;14/10/2019;0
348800;30/06/2019;559;São Paulo;Feminino;34;5;690.;2;1;1;278.66;15/10/2019;0
348801;30/06/2019;595;Rio de Janeiro;Masculino;36;6;857.68;1;1;1;103.34;08/10/2019;0
348802;30/06/2019;527;São Paulo;Masculino;47;1;0.;1;1;0;88.8;30/07/2019;1
348803;30/06/2019;684;Rio de Janeiro;Masculino;34;9;1,006.28;2;1;1;792.77;25/10/2019;0
348804;30/06/2019;673;Rio de Janeiro;Feminino;32;0;0.;1;1;1;303.64;13/10/2019;0
348805;30/06/2019;802;Rio de Janeiro;Masculino;38;7;0.;2;0;1;240.69;25/10/2019;0
348806;30/06/2019;675;São Paulo;Masculino;54;6;0.;1;1;0;459.47;26/07/2019;1
348807;30/06/2019;762;Rio de Janeiro;Feminino;19;6;0.;2;1;0;231.25;24/10/2019;0
348808;30/06/2019;580;São Paulo;Masculino;50;0;1,256.47;1;1;0;239.75;05/08/2019;1
348809;30/06/2019;621;Minas Gerais;Feminino;31;8;1,003.75;1;1;1;376.6;06/10/2019;0
348810;30/06/2019;411;São Paulo;Feminino;36;10;0.;1;0;0;502.89;19/10/2019;0
348811;30/06/2019;815;São Paulo;Masculino;24;7;1,719.23;1;0;1;741.79;12/10/2019;0
348812;30/06/2019;631;Minas Gerais;Feminino;32;2;1,468.11;2;1;1;754.13;22/10/2019;0
348813;30/06/2019;514;Minas Gerais;Feminino;45;3;1,090.32;1;0;1;647.53;27/09/2019;1
348814;30/06/2019;638;São Paulo;Masculino;57;6;0.;1;1;0;140.32;20/07/2019;1
348815;30/06/2019;791;Rio de Janeiro;Masculino;25;7;0.;1;1;0;373.61;12/10/2019;0
348816;30/06/2019;516;São Paulo;Masculino;35;5;1,286.54;1;1;0;531.49;12/10/2019;0
348817;30/06/2019;734;São Paulo;Masculino;37;3;803.88;1;0;1;321.97;24/10/2019;0
348818;30/06/2019;611;São Paulo;Masculino;58;8;0.;2;0;1;448.61;28/07/2019;1
348819;30/06/2019;850;Minas Gerais;Masculino;43;0;1,085.09;3;1;0;766.85;20/07/2019;1
348820;30/06/2019;641;São Paulo;Masculino;31;10;1,559.78;1;1;0;381.29;02/10/2019;0
348821;30/06/2019;585;São Paulo;Feminino;38;5;0.;1;1;1;364.01;18/10/2019;0
348822;30/06/2019;552;Minas Gerais;Masculino;50;4;1,211.76;1;1;0;489.6;16/09/2019;1
348823;30/06/2019;507;São Paulo;Feminino;29;4;893.49;2;0;0;752.61;19/10/2019;0
